Facility Name,CMS Certification Number (CCN),Alternate CCN 1,Address 1,Address 2,City,State,Zip Code,Network,VAT Catheter Measure Score,VAT Catheter Achievement Measure Rate/Ratio,Number of Patients Included in VAT Catheter Measure Score Achievement Period,VAT Catheter Achievement Period Numerator,VAT Catheter Achievement Period Denominator,VAT Catheter Improvement Measure Rate/Ratio,VAT Catheter Improvement Period Numerator,VAT Catheter Improvement Period Denominator,VAT Catheter Measure Score Applied,National Avg VAT Catheter Measure Score,VAT Fistula Measure Score,VAT Fistula Achievement Measure Rate/Ratio,Number of Patients Included in VAT Fistula Measure Score Achievement Period,VAT Fistula Achievement Period Numerator,VAT Fistula Achievement Period Denominator,VAT Fistula Improvement Measure Rate/Ratio,VAT Fistula Improvement Period Numerator,VAT Fistula Improvement Period Denominator,VAT Fistula Measure Score Applied,National Avg Fistula Measure Score,Vascular Access Combined Measure Score,National Avg Vascular Access Combined Measure Score,Kt/V Adult Hemodialysis Measure Score,Kt/V Adult Hemodialysis Achievement Measure Rate/Ratio,Number of Patients Included in Kt/V Adult Hemodialysis Measure Score Achievement Period,Kt/V Adult Hemodialysis Achievement Period Numerator,Kt/V Adult Hemodialysis Achievement Period Denominator,Kt/V Adult Hemodialysis Improvement Measure Rate/Ratio,Kt/V Adult Hemodialysis Improvement Period Numerator,Kt/V Adult Hemodialysis Improvement Period Denominator,Kt/V Adult Hemodialysis Measure Score Applied,National Avg Kt/V Adult Hemodialysis Measure Score,Kt/V Adult Peritoneal Dialysis Measure Score,Kt/V Adult Peritoneal Dialysis Achievement Measure Rate/Ratio,Number of Patients Included in Kt/V Adult Peritoneal Dialysis Measure Score Achievement Period,Kt/V Adult Peritoneal Dialysis Achievement Period Numerator,Kt/V Adult Peritoneal Dialysis Achievement Period Denominator,Kt/V Adult Peritoneal Dialysis Improvement Measure Rate/Ratio,Kt/V Adult Peritoneal Dialysis Improvement Period Numerator,Kt/V Adult Peritoneal Dialysis Improvement Period Denominator,Kt/V Adult Peritoneal Dialysis Measure Score Applied,National Avg Kt/V Adult Peritoneal Dialysis Measure Score,Kt/V Pediatric Hemodialysis Measure Score,Kt/V Pediatric Hemodialysis Achievement Measure Rate/Ratio,Number of Patients Included in Kt/V Pediatric Hemodialysis Measure Score Achievement Period,Kt/V Pediatric Hemodialysis Achievement Period Numerator,Kt/V Pediatric Hemodialysis Achievement Period Denominator,Kt/V Pediatric Hemodialysis Improvement Measure Rate/Ratio,Kt/V Pediatric Hemodialysis Improvement Period Numerator,Kt/V Pediatric Hemodialysis Improvement Period Denominator,Kt/V Pediatric Hemodialysis Measure Score Applied,National Avg Kt/V Pediatric Hemodialysis Measure Score,Kt/V Pediatric Peritoneal Dialysis Measure Score,Kt/V Pediatric Peritoneal Dialysis Achievement Measure Rate/Ratio,Number of Patients Included in Kt/V Pediatric Peritoneal Dialysis Measure Score Achievement Period,Kt/V Pediatric Peritoneal Dialysis Achievement Period Numerator,Kt/V Pediatric Peritoneal Dialysis Achievement Period Denominator,Kt/V Pediatric Peritoneal Dialysis Improvement Measure Rate/Ratio,Kt/V Pediatric Peritoneal Dialysis Improvement Period Numerator,Kt/V Pediatric Peritoneal Dialysis Improvement Period Denominator,Kt/V Pediatric Peritoneal Dialysis Measure Score Applied,National Avg Kt/V Pediatric Peritoneal Dialysis Measure Score,Kt/V Dialysis Adequacy Combined Measure Score,National Avg Kt/V Dialysis Adequacy Combined Measure Score,Hypercalcemia Measure Score,Hypercalcemia Achievement Measure Rate/Ratio,Number of Patients Included in Hypercalcemia Measure Score Achievement Period,Hypercalcemia Achievement Period Numerator,Hypercalcemia Achievement Period Denominator,Hypercalcemia Improvement Measure Rate/Ratio,Hypercalcemia Improvement Period Numerator,Hypercalcemia Improvement Period Denominator,Hypercalcemia Measure Score Applied,National Avg Hypercalcemia Measure Score,NHSN BSI Measure Score,NHSN BSI Achievement Measure Rate/Ratio,Number of Patients Eligible for NHSN BSI Measure Score Achievement Period,NHSN BSI Achievement Period Numerator,NHSN BSI Achievement Period Denominator,NHSN BSI Improvement Measure Rate/Ratio,NHSN BSI Improvement Period Numerator,NHSN BSI Improvement Period Denominator,NHSN BSI Measure Score Applied,National Avg NHSN BSI Measure Score,ICH CAHPS Measure Score,National Avg ICH CAHPS Measure Score,ICH CAHPS Count of Completed Surveys,ICH CAHPS Neph Comm and Caring Achievement Rate,ICH CAHPS Neph Comm and Caring Improvement Rate,ICH CAHPS Neph Comm and Caring Measure Score Applied,ICH CAHPS Quality of Dialysis Care and Ops Achievement Rate,ICH CAHPS Quality of Dialysis Care and Ops Improvement Rate,ICH CAHPS Quality of Dialysis Care and Ops Measure Score Applied,ICH CAHPS Providing Info to Patients Achievement Rate,ICH CAHPS Providing Info to Patients Improvement Rate,ICH CAHPS Providing Info to Patients Measure Score Applied,ICH CAHPS Overall Rating of Neph Achievement Rate,ICH CAHPS Overall Rating of Neph Improvement Rate,ICH CAHPS Overall Rating of Neph Measure Score Applied,ICH CAHPS Overall Rating of Dialysis Staff Achievement Rate,ICH CAHPS Overall Rating of Dialysis Staff Improvement Rate,ICH CAHPS Overall Rating of Dialysis Staff Measure Score Applied,ICH CAHPS Overall Rating of Dialysis Facility Achievement Rate,ICH CAHPS Overall Rating of Dialysis Facility Improvement Rate,ICH CAHPS Overall Rating of Dialysis Facility Measure Score Applied,Mineral Metabolism Measure Score,Number of Patients Included in Mineral Metabolism Measure Score Achievement Period,National Avg Mineral Metabolism Measure Score,Anemia Management Measure Score,Number of Patients Included in Anemia Management Measure Score Achievement Period,National Avg Anemia Management Measure Score,Clinical Depression Screening and Follow-up Measure Score,Number of Patients Included in Clinical Depression Screening and Follow-up Measure Score Achievement Period,National Avg Clinical Depression Screening and Follow-up Measure Score,NHSN Influenza Measure Score,National Avg NHSN Influenza Measure Score,Pain Assessment and Follow-up Measure Score,Number of Patients Included in Pain Assessment and Follow-up Measure Score Achievement Period,National Avg Pain Assessment and Follow-up Measure Score,SRR Measure Score,SRR Achievement Measure Rate/Ratio,SRR Index Discharges included in Achievement Period,SRR Achievement Period Numerator,SRR Achievement Period Denominator,SRR Improvement Measure Rate/Ratio,SRR Improvement Period Numerator,SRR Improvement Period Denominator,SRR Measure Score Applied,National Avg SRR Measure Score,STrR Measure Score,STrR Achievement Measure Rate/Ratio,STrR Patient-Years at Risk,STrR Achievement Period Numerator,STrR Achievement Period Denominator,STrR Improvement Measure Rate/Ratio,STrR Improvement Period Numerator,STrR Improvement Period Denominator,STrR Measure Score Applied,National Avg STrR Measure Score,Total Performance Score,PY2018 Payment Reduction Percentage,CMS Certification Date,"Ownership as of December 31, 2016",Date of Ownership Record Update
PARSONS DIALYSIS CENTER,172530,-,"1902 S HWY 59, BLDG B",-,PARSONS,KS,67357,12,8,4.56%,43,19,417,7.11%,28,394,Achievement,5,7,72.58%,40,315,434,70.49%,301,427,Achievement,5,8,5,9,99.04%,46,413,417,99.45%,362,364,Achievement,7,No Score,No Rate,<11,,,No Rate,,,N/A,8,No Score,No Rate,<11,,,No Rate,,,N/A,9,No Score,No Rate,<11,,,No Rate,,,N/A,8,9,7,9,0.19%,54,1,539,1.95%,10,514,Achievement,8,10,0,61,0,2.236,0,0,2.339,Achievement,5,6,5,36,54.27%,69.31%,Achievement,67.21%,60.99%,Achievement,86.94%,89.61%,Achievement,38.22%,63.95%,Achievement,68.97%,68.10%,Achievement,77.37%,82.44%,Achievement,9,53,9,10,53,10,10,53,10,10,10,10,53,10,10,0.469,31,4,8.533,0.634,6,9.462,Achievement,5,1,1.695,30.15742642,20,11.798,1.931,23,11.908,Improvement,5,81,No Reduction,5/29/1997,DAVITA,5/29/1997
RENAL CARE GROUP - NEWTON,172531,-,625 MEDICAL CENTER DR.,-,NEWTON,KS,67114,12,5,9.76%,33,28,287,6.44%,19,295,Achievement,5,8,73.93%,29,224,303,77.52%,238,307,Achievement,5,6,5,9,99.31%,35,287,289,97.06%,297,306,Achievement,7,No Score,No Rate,<11,,,No Rate,,,N/A,8,No Score,No Rate,<11,,,No Rate,,,N/A,9,No Score,No Rate,<11,,,No Rate,,,N/A,8,9,7,7,0.93%,37,3,323,2.88%,9,313,Achievement,8,7,0.458,45,1,2.185,1.666,3,1.801,Achievement,5,No Score,5,<30,No Rate,No Rate,N/A,No Rate,No Rate,N/A,No Rate,No Rate,N/A,No Rate,No Rate,N/A,No Rate,No Rate,N/A,No Rate,No Rate,N/A,10,36,9,10,36,10,10,33,10,10,10,10,33,10,10,0.547,31,4,7.307,0.63,7,11.12,Achievement,5,9,0.456,20.45995893,4,8.743,0.375,3,7.999,Achievement,5,80,No Reduction,7/17/1997,FRESENIUS MEDICAL CARE,1/2/1950
BIO-MEDICAL APPLICATIONS OF LEAWOOD,172532,-,6751 W 119TH ST,-,LEAWOOD,KS,66209,12,8,5.13%,26,10,195,4.71%,8,170,Achievement,5,10,87.07%,25,202,232,71.51%,133,186,Achievement,5,9,5,10,99.51%,25,200,201,97.79%,177,181,Achievement,7,No Score,No Rate,<11,,,No Rate,,,N/A,8,No Score,No Rate,<11,,,No Rate,,,N/A,9,No Score,No Rate,<11,,,No Rate,,,N/A,8,10,7,10,0.00%,37,0,316,0.30%,1,328,Achievement,8,10,0,85,0,1.58,1.439,3,2.084,Achievement,5,No Score,5,<30,No Rate,No Rate,N/A,No Rate,No Rate,N/A,No Rate,No Rate,N/A,No Rate,No Rate,N/A,No Rate,No Rate,N/A,No Rate,No Rate,N/A,10,27,9,10,27,10,10,36,10,10,10,10,36,10,5,0.939,46,11,11.717,1.041,6,5.762,Achievement,5,7,0.76,17.34154689,6,7.08,0.513,3,5.847,Achievement,5,89,No Reduction,8/7/1997,FRESENIUS MEDICAL CARE,1/3/1950
DERBY DIALYSIS CENTER,172533,-,250 W RED POWELL DR.,-,DERBY,KS,67037,12,8,4.30%,70,26,604,3.02%,20,663,Achievement,5,7,72.66%,63,473,651,77.83%,544,699,Achievement,5,8,5,9,99.01%,73,603,609,99.84%,635,636,Achievement,7,No Score,No Rate,<11,,,No Rate,,,N/A,8,No Score,No Rate,<11,,,No Rate,,,N/A,9,No Score,No Rate,<11,,,No Rate,,,N/A,8,9,7,7,1.18%,105,11,934,1.50%,14,936,Achievement,8,0,1.875,133,8,4.268,0.816,3,3.678,Achievement,5,5,5,49,65.84%,60.43%,Achievement,62.72%,55.48%,Achievement,83.62%,83.55%,Achievement,56.78%,62.25%,Achievement,68.49%,56.72%,Achievement,63.72%,58.96%,Achievement,10,77,9,10,78,10,10,101,10,10,10,10,99,10,10,0.543,70,9,16.571,0.52,11,21.16,Achievement,5,9,0.546,49.50581793,11,20.162,0.848,18,21.236,Achievement,5,66,No Reduction,8/27/1997,DAVITA,1/2/1950
SABETHA DIALYSIS,172534,-,106 N 12TH ST.,-,SABETHA,KS,66534,12,7,6.32%,29,17,269,1.50%,4,266,Achievement,5,7,71.92%,28,210,292,83.09%,231,278,Achievement,5,7,5,10,99.63%,31,266,267,98.47%,257,261,Achievement,7,No Score,No Rate,<11,,,No Rate,,,N/A,8,No Score,No Rate,<11,,,No Rate,,,N/A,9,No Score,No Rate,<11,,,No Rate,,,N/A,8,10,7,10,0.00%,32,0,325,4.38%,13,297,Achievement,8,6,0.68,46,1,1.471,0.831,1,1.204,Achievement,5,No Score,5,<30,No Rate,No Rate,N/A,No Rate,No Rate,N/A,No Rate,No Rate,N/A,No Rate,No Rate,N/A,No Rate,No Rate,N/A,No Rate,No Rate,N/A,9,34,9,10,35,10,10,33,10,10,10,10,33,10,8,0.7,22,4,5.243,0.782,4,5.118,Achievement,5,10,0.253,18.34086242,2,7.918,0.414,3,7.248,Achievement,5,83,No Reduction,6/9/1998,DAVITA,9/30/2014
FMC - JUNCTION CITY,172535,-,702 CAROLINE AVENUE,-,JUNCTION CITY,KS,66441,12,9,3.00%,35,8,267,1.59%,5,315,Achievement,5,7,73.57%,30,206,280,72.65%,263,362,Achievement,5,8,5,9,98.80%,35,247,250,97.26%,319,328,Achievement,7,No Score,No Rate,<11,,,No Rate,,,N/A,8,No Score,No Rate,<11,,,No Rate,,,N/A,9,No Score,No Rate,<11,,,No Rate,,,N/A,8,9,7,6,1.41%,44,5,354,0.49%,2,412,Achievement,8,0,2.469,64,4,1.62,2.23,5,2.242,Achievement,5,No Score,5,<30,No Rate,No Rate,N/A,No Rate,No Rate,N/A,No Rate,No Rate,N/A,No Rate,No Rate,N/A,No Rate,No Rate,N/A,No Rate,No Rate,N/A,10,38,9,10,38,10,10,39,10,10,10,10,39,10,8,0.709,20,4,5.028,1.283,13,10.13,Achievement,5,2,1.285,22.91854894,11,8.562,1.508,17,11.276,Achievement,5,60,No Reduction,6/11/1998,FRESENIUS MEDICAL CARE,9/17/2015
WYANDOTTE WEST DIALYSIS,172536,-,11014 HASKELL AVE,-,KANSAS CITY,KS,66109,12,7,6.43%,59,33,513,6.74%,31,460,Achievement,5,3,60.00%,56,342,570,63.31%,333,526,Achievement,5,5,5,10,99.62%,61,525,527,98.50%,461,468,Achievement,7,No Score,No Rate,<11,,,No Rate,,,N/A,8,No Score,No Rate,<11,,,No Rate,,,N/A,9,No Score,No Rate,<11,,,No Rate,,,N/A,8,10,7,9,0.42%,82,3,708,0.15%,1,674,Achievement,8,6,0.673,122,3,4.461,0.232,1,4.313,Achievement,5,8,5,38,63.29%,61.73%,Achievement,71.22%,62.47%,Achievement,87.48%,85.51%,Achievement,62.13%,59.40%,Achievement,77.76%,59.59%,Achievement,88.83%,68.57%,Achievement,10,65,9,10,65,10,10,79,10,10,10,10,77,10,0,1.421,101,37,26.045,1.311,41,31.281,Achievement,5,10,0.415,36.99110198,6,14.467,0.8,11,13.743,Achievement,5,71,No Reduction,3/11/1999,DAVITA,6/18/2013
PRATT DIALYSIS CENTER,172537,-,203 S WATSON SUITE 110,-,PRATT,KS,67124,12,3,12.90%,21,32,210,11.06%,22,199,Achievement,5,6,70.03%,21,155,229,73.42%,163,222,Achievement,5,5,5,10,100.00%,22,200,200,99.49%,195,196,Achievement,7,No Score,No Rate,<11,,,No Rate,,,N/A,8,No Score,No Rate,<11,,,No Rate,,,N/A,9,No Score,No Rate,<11,,,No Rate,,,N/A,8,10,7,9,0.43%,24,1,217,1.06%,2,189,Achievement,8,10,0,27,0,1.713,2.043,3,1.468,Achievement,5,No Score,5,<30,No Rate,No Rate,N/A,No Rate,No Rate,N/A,No Rate,No Rate,N/A,No Rate,No Rate,N/A,No Rate,No Rate,N/A,No Rate,No Rate,N/A,5,23,9,10,23,10,10,24,10,10,10,10,24,10,No Score,No Ratio,<11,,,0.557,,,N/A,5,10,0.167,13.13073238,1,5.981,0.87,5,5.744,Achievement,5,87,No Reduction,3/17/1999,DAVITA,1/2/1950
RENAL CARE GROUP - WICHITA WEST,172540,-,750 N SOCORA,STE 500,WICHITA,KS,67212,12,9,3.94%,32,10,254,3.32%,7,211,Achievement,5,10,86.17%,31,243,282,88.40%,221,250,Achievement,5,9,5,10,100.00%,33,249,249,98.17%,215,219,Achievement,7,No Score,No Rate,<11,,,No Rate,,,N/A,8,No Score,No Rate,<11,,,No Rate,,,N/A,9,No Score,No Rate,<11,,,No Rate,,,N/A,8,10,7,10,0.00%,49,0,391,0.96%,3,313,Achievement,8,6,0.798,96,2,2.506,1.843,3,1.628,Achievement,5,No Score,5,<30,No Rate,No Rate,N/A,No Rate,No Rate,N/A,No Rate,No Rate,N/A,No Rate,No Rate,N/A,No Rate,No Rate,N/A,No Rate,No Rate,N/A,10,36,9,10,36,10,10,45,10,10,10,10,45,10,6,0.866,33,7,7.523,0.71,3,4.226,Achievement,5,9,0.438,16.35865845,3,6.833,0.368,2,5.44,Achievement,5,84,No Reduction,9/5/2002,FRESENIUS MEDICAL CARE,12/6/2016
OLATHE DIALYSIS,172541,-,732 W FRONTIER LANE,-,OLATHE,KS,66061,12,7,5.91%,53,23,389,3.45%,16,464,Achievement,5,5,65.38%,48,287,439,74.30%,370,498,Achievement,5,6,5,8,98.70%,50,379,384,97.88%,415,424,Achievement,7,No Score,No Rate,<11,,,No Rate,,,N/A,8,No Score,No Rate,<11,,,No Rate,,,N/A,9,No Score,No Rate,<11,,,No Rate,,,N/A,8,8,7,8,0.44%,86,3,682,0.54%,4,735,Achievement,8,7,0.452,133,2,4.425,0.725,3,4.136,Achievement,5,3,5,39,64.65%,61.20%,Achievement,53.88%,54.71%,Achievement,77.31%,74.19%,Achievement,56.17%,57.63%,Achievement,48.76%,55.62%,Achievement,58.83%,61.10%,Achievement,10,56,9,10,56,10,10,80,10,10,10,10,77,10,3,1.121,92,22,19.634,1.378,27,19.593,Achievement,5,7,0.693,30.9650924,10,14.429,0.422,7,16.582,Achievement,5,63,No Reduction,11/19/2002,DAVITA,11/20/2002
NE WICHITA DIALYSIS CENTER,172542,-,2630 N WEBB RD,BLDG 100 SUITE 100,WICHITA,KS,67226,12,8,5.64%,45,25,443,2.08%,10,480,Achievement,5,2,58.92%,43,274,465,63.04%,336,533,Achievement,5,5,5,2,94.09%,49,398,423,96.82%,456,471,Achievement,7,No Score,No Rate,<11,,,No Rate,,,N/A,8,No Score,No Rate,<11,,,No Rate,,,N/A,9,No Score,No Rate,<11,,,No Rate,,,N/A,8,2,7,8,0.47%,66,3,638,0.52%,3,572,Achievement,8,5,0.81,131,3,3.704,1.025,4,3.902,Achievement,5,No Score,5,<30,No Rate,No Rate,N/A,No Rate,No Rate,N/A,No Rate,No Rate,N/A,No Rate,No Rate,N/A,No Rate,No Rate,N/A,No Rate,No Rate,N/A,10,53,9,10,53,10,10,63,10,10,10,10,63,10,1,1.278,75,28,21.903,1.192,27,22.656,Achievement,5,9,0.53,31.24982888,7,13.21,0.387,5,12.918,Achievement,5,51,No Reduction,1/23/2003,DAVITA,1/24/2003
RENAL CARE GROUP- WICHITA EAST,172543,-,9341 E 21ST N,-,WICHITA,KS,67206,12,9,3.46%,61,20,578,3.15%,18,571,Achievement,5,3,61.58%,60,383,622,59.60%,360,604,Achievement,5,6,5,10,99.62%,61,519,521,98.08%,511,521,Achievement,7,No Score,No Rate,<11,,,No Rate,,,N/A,8,No Score,No Rate,<11,,,No Rate,,,N/A,9,No Score,No Rate,<11,,,No Rate,,,N/A,8,10,7,10,0.00%,78,0,763,0.27%,2,742,Achievement,8,3,1.288,122,5,3.883,1.335,5,3.746,Achievement,5,8,5,44,78.56%,72.29%,Achievement,76.61%,68.67%,Achievement,81.51%,79.95%,Achievement,55.11%,55.39%,Achievement,74.09%,62.14%,Achievement,84.19%,75.80%,Achievement,10,63,9,10,63,10,10,74,10,10,10,10,74,10,5,0.939,48,12,12.778,0.825,10,12.114,Achievement,5,10,0.293,44.26009582,5,17.072,0.629,11,17.494,Achievement,5,73,No Reduction,5/27/2004,FRESENIUS MEDICAL CARE,5/28/2004
WYANDOTTE CENTRAL DIALYSIS,172544,-,3737 STATE AVENUE # 100,-,KANSAS CITY,KS,66102,12,7,5.84%,47,23,394,7.89%,34,431,Achievement,5,8,76.62%,43,331,432,69.74%,325,466,Achievement,5,7,5,9,99.01%,46,401,405,96.48%,411,426,Achievement,7,9,95.53%,13,101,109,90.41%,66,73,Achievement,8,No Score,No Rate,<11,,,No Rate,,,N/A,9,No Score,No Rate,<11,,,No Rate,,,N/A,8,9,7,9,0.11%,95,1,886,0.00%,0,762,Achievement,8,8,0.258,99,1,3.87,0.463,2,4.324,Achievement,5,3,5,37,65.77%,65.96%,Achievement,52.32%,52.34%,Achievement,77.94%,74.61%,Achievement,61.65%,69.24%,Achievement,53.70%,51.12%,Achievement,57.20%,56.13%,Achievement,8,56,9,10,60,10,10,93,10,10,10,10,92,10,4,1.045,94,26,24.885,0.91,21,23.08,Achievement,5,7,0.743,39.20328542,11,14.803,1.388,23,16.57,Achievement,5,69,No Reduction,12/20/2006,DAVITA,12/21/2006
LEAVENWORTH DIALYSIS,172545,-,501 OAK ST,-,LEAVENWORTH,KS,66048,12,7,6.41%,36,20,312,4.96%,17,343,Achievement,5,3,61.88%,35,211,341,68.92%,255,370,Achievement,5,5,5,9,99.07%,39,319,322,97.17%,309,318,Achievement,7,No Score,No Rate,<11,,,No Rate,,,N/A,8,No Score,No Rate,<11,,,No Rate,,,N/A,9,No Score,No Rate,<11,,,No Rate,,,N/A,8,9,7,8,0.63%,76,4,637,0.35%,2,569,Achievement,8,0,2.835,92,9,3.175,0,0,3.075,Achievement,5,6,5,33,62.18%,52.17%,Improvement,59.93%,49.25%,Achievement,87.44%,80.66%,Achievement,61.53%,55.72%,Achievement,70.14%,60.57%,Achievement,70.35%,57.13%,Achievement,10,51,9,10,51,10,10,75,10,10,10,10,74,10,2,1.196,101,36,30.095,1.285,36,28.026,Achievement,5,9,0.5,31.49623546,6,12.001,1.699,18,10.595,Achievement,5,56,No Reduction,2/8/2007,DAVITA,8/18/2015
DIALYSIS CENTER OF HUTCHINSON,172546,-,1901 N WALDRON,-,HUTCHINSON,KS,67502,12,6,7.87%,73,50,635,6.50%,37,569,Achievement,5,7,71.53%,69,490,685,68.56%,434,633,Achievement,5,6,5,8,98.24%,73,613,624,97.78%,528,540,Achievement,7,No Score,No Rate,<11,,,No Rate,,,N/A,8,No Score,No Rate,<11,,,No Rate,,,N/A,9,No Score,No Rate,<11,,,No Rate,,,N/A,8,8,7,8,0.86%,89,7,816,1.18%,9,765,Achievement,8,4,1.068,112,5,4.68,1.976,10,5.06,Achievement,5,6,5,44,61.60%,63.39%,Achievement,66.10%,68.39%,Achievement,80.24%,83.27%,Achievement,54.02%,54.26%,Achievement,68.98%,65.43%,Achievement,79.16%,74.95%,Achievement,10,85,9,10,86,10,10,86,10,10,10,10,86,10,6,0.854,90,19,22.248,0.695,13,18.705,Achievement,5,3,1.314,42.45585216,25,19.024,1.713,30,17.518,Improvement,5,63,No Reduction,9/7/2007,DAVITA,9/8/2007
RAI - PARALLEL PARKWAY - KANSAS CITY DIALYSIS,172547,-,6401 PARALLEL PARKWAY,-,KANSAS CITY,KS,66102,12,1,16.27%,69,96,590,15.10%,93,616,Achievement,5,3,60.42%,61,377,624,55.90%,365,653,Achievement,5,2,5,7,97.88%,64,508,519,97.96%,528,539,Achievement,7,No Score,No Rate,<11,,,No Rate,,,N/A,8,No Score,No Rate,<11,,,No Rate,,,N/A,9,No Score,No Rate,<11,,,No Rate,,,N/A,8,7,7,7,1.13%,105,11,976,1.29%,12,932,Achievement,8,7,0.453,105,3,6.62,0.473,3,6.336,Achievement,5,7,5,33,71.35%,76.68%,Achievement,64.43%,76.76%,Achievement,83.71%,88.97%,Achievement,66.95%,80.87%,Achievement,69.85%,87.38%,Achievement,72.39%,91.44%,Achievement,10,86,9,10,86,10,10,103,10,10,10,10,103,10,4,1.051,89,23,21.885,1.046,17,16.247,Achievement,5,8,0.616,45.78234086,11,17.861,0.109,2,18.321,Achievement,5,63,No Reduction,11/28/2007,FRESENIUS MEDICAL CARE,11/29/2007
MAIZE DIALYSIS CENTER,172548,-,10001 GRADY AVENUE,-,MAIZE,KS,67101,12,6,8.68%,66,46,530,13.90%,88,633,Achievement,5,6,68.84%,59,391,568,63.87%,442,692,Achievement,5,6,5,8,98.36%,70,481,489,97.58%,564,578,Achievement,7,No Score,No Rate,<11,,,No Rate,,,N/A,8,No Score,No Rate,<11,,,No Rate,,,N/A,9,No Score,No Rate,<11,,,No Rate,,,N/A,8,8,7,9,0.33%,106,3,923,1.10%,10,912,Achievement,8,3,1.714,152,8,4.669,2.537,15,5.913,Improvement,5,10,5,41,76.38%,78.95%,Achievement,76.50%,73.15%,Achievement,86.96%,83.42%,Achievement,78.33%,75.09%,Achievement,88.94%,73.97%,Achievement,89.17%,86.49%,Achievement,10,77,9,10,78,10,10,104,10,10,10,10,102,10,2,1.209,103,32,26.468,1.089,38,34.884,Achievement,5,9,0.499,45.89185489,9,18.032,0.898,19,21.167,Achievement,5,69,No Reduction,1/8/2008,DAVITA,1/9/2008
RAI - RAINBOW BLVD - WESTWOOD,172551,-,4720 RAINBOW BLVD SUITE 200,-,WESTWOOD,KS,66205,12,3,13.12%,98,127,968,13.31%,130,977,Achievement,5,5,66.94%,90,664,992,64.57%,667,1033,Achievement,5,4,5,7,97.67%,92,838,858,96.50%,881,913,Achievement,7,9,95.90%,13,99,106,90.91%,80,88,Achievement,8,No Score,No Rate,<11,,,No Rate,,,N/A,9,No Score,No Rate,<11,,,No Rate,,,N/A,8,7,7,7,1.19%,135,16,1340,0.95%,13,1373,Achievement,8,7,0.412,160,3,7.281,0.701,6,8.558,Achievement,5,2,5,50,53.57%,45.53%,Improvement,61.37%,59.43%,Achievement,74.39%,74.93%,Achievement,48.27%,43.86%,Improvement,50.79%,49.88%,Achievement,52.20%,50.86%,Achievement,10,115,9,10,115,10,10,132,10,10,10,10,132,10,3,1.139,126,31,27.221,1.009,32,31.723,Achievement,5,7,0.667,69.13073238,16,23.977,0.688,16,23.246,Achievement,5,56,No Reduction,3/1/2010,FRESENIUS MEDICAL CARE,3/2/2010
FRESENIUS MEDICAL CARE DERBY,172552,-,712 KLEIN CIRCLE,-,DERBY,KS,67037,12,9,3.05%,24,6,197,5.64%,11,195,Achievement,5,5,65.61%,22,138,219,51.34%,115,224,Achievement,5,7,5,10,99.49%,25,192,193,100.00%,183,183,Achievement,7,No Score,No Rate,<11,,,No Rate,,,N/A,8,No Score,No Rate,<11,,,No Rate,,,N/A,9,No Score,No Rate,<11,,,No Rate,,,N/A,8,10,7,8,0.68%,31,2,295,0.43%,1,232,Achievement,8,3,1.256,45,2,1.592,0.682,1,1.467,Achievement,5,No Score,5,<30,No Rate,No Rate,N/A,No Rate,No Rate,N/A,No Rate,No Rate,N/A,No Rate,No Rate,N/A,No Rate,No Rate,N/A,No Rate,No Rate,N/A,10,30,9,10,30,10,10,30,10,10,10,10,30,10,10,0.399,23,2,5.013,0.388,2,5.158,Achievement,5,9,0.456,14.26694045,3,6.436,1.241,9,7.25,Achievement,5,77,No Reduction,5/23/2012,FRESENIUS MEDICAL CARE,5/23/2012
PAOLA DIALYSIS,172553,-,1605 EAST PEORIA ST,-,PAOLA,KS,66071,12,7,6.97%,24,17,233,10.16%,25,246,Achievement,5,4,62.33%,25,159,258,55.04%,142,258,Achievement,5,5,5,10,99.58%,26,236,237,99.57%,234,235,Achievement,7,No Score,No Rate,<11,,,No Rate,,,N/A,8,No Score,No Rate,<11,,,No Rate,,,N/A,9,No Score,No Rate,<11,,,No Rate,,,N/A,8,10,7,9,0.28%,39,1,351,0.30%,1,331,Achievement,8,3,1.36,44,3,2.206,1.745,4,2.292,Achievement,5,No Score,5,<30,No Rate,No Rate,N/A,No Rate,No Rate,N/A,No Rate,No Rate,N/A,No Rate,No Rate,N/A,No Rate,No Rate,N/A,No Rate,No Rate,N/A,9,27,9,10,27,10,10,37,10,10,10,10,37,10,0,1.69,62,26,15.386,1.402,24,17.116,Achievement,5,9,0.504,17.44010951,4,7.669,0.953,8,8.391,Achievement,5,62,No Reduction,8/29/2012,DAVITA,8/29/2012
